Event.Id,Event.Date,Location,Aircraft.Damage,Make,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Crash.Location,Crash.Country
20101222X20739,2010-12-22,"Dundee, NY",Substantial,MOONEY,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"42.521111,-77.035555",New York
20101222X04851,2010-12-22,"Spencer, MA",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"42.295,-71.964722",Massachusetts
20101223X01443,2010-12-22,"Wheeling, IL",Substantial,BEECH,Personal,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"42.125834000000005,-87.912222",Illinois
20101222X54546,2010-12-22,"Colorado Springs, CO",Substantial,MOONEY,Personal,2.0,0.0,0.0,0.0,IMC,GO-AROUND,"38.815,-104.684444",Colorado
20101220X93517,2010-12-20,"Perris, CA",Substantial,AERO COMMANDER,Personal,1.0,0.0,0.0,0.0,IMC,MANEUVERING,"33.875556,-117.192222",California
20101220X81957,2010-12-19,"La Monte, MO",Substantial,EUROCOPTER,Positioning,0.0,3.0,0.0,0.0,VMC,TAKEOFF,"38.763056,-93.417778",Missouri
20101219X90605,2010-12-18,"West Milford, NJ",Substantial,CESSNA,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"41.123611,-74.341111",New Jersey
20101218X75934,2010-12-18,"Crowley, LA",Substantial,CESSNA,Skydiving,3.0,2.0,0.0,0.0,VMC,TAKEOFF,"30.161666999999998,-92.480556",Louisiana
20101216X74637,2010-12-15,"Edwards, CO",Substantial,BEECH,Personal,2.0,0.0,0.0,0.0,IMC,APPROACH,"39.720278,-106.56388899999999",Colorado
20101213X94250,2010-12-13,"College Place, WA",Substantial,TAYLORCRAFT,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"46.050278000000006,-118.40861100000001",Washington
20101213X95210,2010-12-12,"Pearlington, MS",Substantial,DIAMOND AIRCRAFT IND INC,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"30.320278000000002,-89.534444",Mississippi
20101211X85133,2010-12-11,"Chino, CA",Substantial,MOONEY,Instructional,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"33.973056,-117.63083400000001",California
20101208X25632,2010-12-08,"Canal Point, FL",Substantial,BELL,Other Work Use,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"80.582223,-26.913611",Unknown
20101205X12146,2010-12-05,"Ogden, UT",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,IMC,APPROACH,"41.195277000000004,-112.013056",Utah
20101204X12720,2010-12-04,"Ponca City, OK",Substantial,PIPER,Personal,1.0,1.0,0.0,0.0,VMC,LANDING,"36.731945,-97.099722",Oklahoma
20101209X94036,2010-12-03,"Claremore, OK",Substantial,BEECH,Personal,0.0,1.0,1.0,0.0,VMC,DESCENT,"36.2925,-95.479445",Oklahoma
20101203X93424,2010-12-02,"Decatur, IL",Substantial,SOUTHERLAND,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"39.835277000000005,-88.840277",Illinois
20101201X00909,2010-12-01,"Peoria, AZ",Substantial,SABRE,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"33.791111,-112.24805500000001",Arizona
20101130X23757,2010-11-30,"Emory, TX",Destroyed,MAULE,Personal,1.0,0.0,0.0,0.0,VMC,GO-AROUND,"32.912778,-95.7425",Texas
20101130X13810,2010-11-29,"Hubbard, OR",Substantial,KENNEDY,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"45.180278,-122.74361100000002",Oregon
20101130X83110,2010-11-29,"Theodore, AL",Substantial,BEECH,Personal,1.0,0.0,0.0,0.0,IMC,MANEUVERING,"30.555833000000003,-88.297777",Alabama
20101125X11507,2010-11-25,"Hollister, CA",Substantial,MOONEY,Ferry,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"36.917223,-121.4875",California
20101124X21352,2010-11-24,"Velma, OK",Destroyed,CESSNA,Aerial Observation,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.804444000000004,-97.97027800000001",Oklahoma
20101123X35502,2010-11-23,"Destin, FL",Substantial,PIPER,Personal,3.0,0.0,0.0,0.0,IMC,APPROACH,"30.419445,-86.480556",Unknown
20101122X40458,2010-11-21,"Newport Beach, CA",Substantial,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,APPROACH,"33.630556,-117.88555500000001",California
20101117X70315,2010-11-17,"Payson, UT",Substantial,DIAMOND AIRCRAFT IND INC,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"40.0375,-111.739722",Utah
20101118X74618,2010-11-17,"Avon Park, FL",Substantial,CESSNA,Public Aircraft,3.0,0.0,0.0,0.0,IMC,APPROACH,"27.638610999999997,-81.416389",Florida
20101115X73149,2010-11-15,"Salem, OR",Substantial,MD HELICOPTER,External Load,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"45.083334,-123.133334",Oregon
20101116X80945,2010-11-15,"San Antonio, TX",Substantial,CESSNA,Personal,0.0,3.0,0.0,0.0,VMC,LANDING,"29.811667,-98.425834",Texas
20101115X50550,2010-11-14,"Enterprise, OR",Substantial,BEECH,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"45.236944,-118.301111",Oregon
20101114X85519,2010-11-14,"Tucson, AZ",Substantial,CESSNA,Instructional,1.0,0.0,0.0,0.0,VMC,APPROACH,"32.141944,-111.17444499999999",Arizona
20101114X90431,2010-11-14,"Post, TX",Substantial,BRANTLY,Personal,1.0,1.0,0.0,1.0,VMC,TAKEOFF,"33.228056,-101.135277",Texas
20101113X04133,2010-11-13,"Lajas, PR",Substantial,CARLO ROBERT,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"18.002778,-66.98138900000001",Lajas
20101113X11052,2010-11-12,"Livingston, NY",Substantial,AERONCA,Personal,0.0,1.0,1.0,0.0,VMC,APPROACH,"42.143055,-73.75027800000001",New York
20101111X83751,2010-11-11,"West Palm Beach, FL",Substantial,PIPER AIRCRAFT INC,Instructional,4.0,0.0,0.0,0.0,VMC,TAKEOFF,"26.683056,-80.095555",Florida
20101113X00616,2010-11-10,"Copake, NY",Substantial,MOONEY,Personal,2.0,0.0,0.0,0.0,VMC,DESCENT,"42.160556,-73.482223",New York
20101107X82831,2010-11-07,"Winnie, TX",Substantial,SIX CHUTER,Personal,0.0,2.0,0.0,0.0,VMC,LANDING,"29.804167,-94.431111",Texas
20101106X00059,2010-11-06,"Sonoma, CA",Substantial,Lansdorf,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"38.223889,-122.449722",California
20101106X54407,2010-11-06,"Fitchburg, MA",Substantial,NORTH AMERICAN/SCHWAMM,Business,1.0,1.0,0.0,0.0,VMC,APPROACH,"42.548333,-71.75027800000001",Massachusetts
20101106X52124,2010-11-06,"Stow, MA",Substantial,AIRBORNE,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"42.416945,-71.493889",Massachusetts
20101105X53437,2010-11-05,"Winchester, TN",Destroyed,BEAN R E/R B WELD INC,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.008889,-86.003889",Tennessee
20101108X91810,2010-11-04,"Fruitvale, TX",Substantial,Siai-Marchetti,Business,0.0,1.0,0.0,0.0,VMC,DESCENT,"32.684722,-95.783889",Texas
20101103X83727,2010-11-03,"Meeker, CO",Substantial,BELL,Other Work Use,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"40.188611,-107.906667",Colorado
20101102X22920,2010-11-01,"Schaumburg, IL",Substantial,LUSCOMBE,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"41.989444,-88.101111",Illinois
20101030X30541,2010-10-30,"Thomas, WV",Substantial,MD HELICOPTERS INC,External Load,1.0,1.0,2.0,0.0,VMC,MANEUVERING,"39.200556,-79.538055",West Virginia
20101101X22429,2010-10-29,"San Angelo, TX",Substantial,WALKER KENNETH,Personal,0.0,2.0,0.0,0.0,VMC,STANDING,"31.595,-100.557222",Texas
20101028X12506,2010-10-28,"Aiken, SC",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"33.660278000000005,-81.5975",South Carolina
20101027X23308,2010-10-27,"Seguin, TX",Substantial,Donegan Benton,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"29.505278000000004,-97.991389",Texas
20101025X62111,2010-10-25,"Morton, WA",Substantial,CESSNA,Business,3.0,0.0,0.0,0.0,IMC,MANEUVERING,"46.605556,-122.10138899999998",Washington
20101024X63923,2010-10-23,"Lake Mathews, CA",Substantial,REED,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"33.846111,-117.42388899999999",California
20101021X62502,2010-10-21,"Agua Dulce, CA",Substantial,CIRRUS DESIGN CORP,Personal,3.0,0.0,0.0,0.0,IMC,MANEUVERING,"34.501111,-118.343055",California
20101020X41240,2010-10-18,"Sebewaing, MI",Substantial,American Champion Aircraft,Instructional,2.0,0.0,0.0,0.0,VMC,DESCENT,"43.729167,-83.4625",Michigan
20101017X43851,2010-10-17,"Farmingdale, NY",Substantial,SIAI-MARCHETTI,Personal,1.0,3.0,0.0,0.0,VMC,MANEUVERING,"40.734444,-73.426389",New York
20101202X50750,2010-10-17,"Rising Fawn, GA",Substantial,ANTARES,Instructional,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"34.904722,-85.459722",Georgia
20101017X64516,2010-10-16,"Monticello, GA",Substantial,Newcomer,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.323056,-83.719167",Georgia
20101015X85729,2010-10-14,"Burlington, WA",Substantial,MISCHKE,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"48.470834,-122.42083400000001",Washington
20101019X13052,2010-10-13,"Newton, TX",Substantial,BELL,Aerial Application,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"30.930556,-90.25694399999999",Louisiana
20101012X62650,2010-10-12,"Long Beach, CA",Substantial,ROBINSON HELICOPTER,Instructional,0.0,1.0,0.0,1.0,VMC,MANEUVERING,"33.8175,-118.151389",California
20101012X44027,2010-10-11,"Fowlerville, MI",Substantial,Drake Ronald A,Personal,0.0,1.0,0.0,0.0,VMC,GO-AROUND,"42.717223,-84.0625",Michigan
20101014X93148,2010-10-11,"Clarrisa, MN",Substantial,LUSCOMBE,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"46.1,-94.9",Minnesota
20101010X02154,2010-10-09,"Lawrenceville, GA",Substantial,ENGINEERING & RESEARCH,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.978056,-83.962222",Georgia
20101008X70224,2010-10-08,"Blue Diamond, NV",Substantial,BEECH,Personal,1.0,1.0,0.0,0.0,VMC,DESCENT,"36.052778,-115.40888899999999",Nevada
20101009X62708,2010-10-08,"Panguitch, UT",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.010278,-112.183334",Utah
20101012X00018,2010-10-08,"Easton, KS",Substantial,NEWMANN EDWARD W,Personal,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"39.344444,-95.116389",Kansas
20101007X85314,2010-10-06,"Springfield, MO",Substantial,GRUMMAN AMERICAN AVIATION CORP,Personal,1.0,2.0,0.0,0.0,VMC,LANDING,"37.221667,-93.2475",Missouri
20101006X41012,2010-10-06,"Naperville, IL",Substantial,PIPER,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"41.745277,-88.200556",Illinois
20101003X04946,2010-10-03,"Avalon, CA",Substantial,CESSNA,Personal,0.0,1.0,2.0,0.0,IMC,TAKEOFF,"32.4,-118.420278",Unknown
20100930X34610,2010-09-30,"Mathias, WV",Substantial,CIRRUS,Personal,0.0,1.0,1.0,0.0,IMC,DESCENT,"38.938333,-78.947777",West Virginia
20101130X90456,2010-09-29,"Deming, NM",Substantial,CESSNA,Ferry,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"32.262221999999994,-107.720556",New Mexico
20100928X24649,2010-09-28,"Tulsa, OK",Destroyed,CESSNA,Instructional,0.0,1.0,1.0,0.0,VMC,APPROACH,"36.039722,-95.98472199999999",Oklahoma
20100927X60228,2010-09-27,"Phoenix, AZ",Substantial,Hawker Beechcraft,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"33.689721999999996,-112.09416599999999",Arizona
20100926X33046,2010-09-26,"Sweetwater, TN",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"35.596389,-84.355278",Tennessee
20100925X54904,2010-09-25,"Pattison, TX",Substantial,Worthington,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"29.810278000000004,-96.046666",Texas
20100924X35823,2010-09-24,"Taylorsville, MS",Substantial,BELL,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"31.813333,-89.42",Mississippi
20100925X02732,2010-09-24,"Chatsworth, GA",Substantial,CESSNA,Personal,2.0,1.0,0.0,0.0,VMC,CRUISE,"34.688055,-84.816389",Georgia
20100923X00554,2010-09-23,"Pocahontas, AR",Destroyed,AERO COMMANDER,Aerial Application,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"36.271389,-90.868889",Arkansas
20100924X30155,2010-09-23,"Woodruff, WI",Destroyed,PIPER,Personal,2.0,0.0,0.0,0.0,IMC,APPROACH,"46.024723,-89.738889",Wisconsin
20100923X20218,2010-09-21,"Blessing, TX",Substantial,GULFSTREAM-SCHWEIZER A/C CORP,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"28.906944,-96.1725",Texas
20100920X21917,2010-09-20,"El Mirage, CA",Substantial,COSMOS,Personal,1.0,0.0,0.0,0.0,VMC,STANDING,"34.630278000000004,-117.619445",California
20100919X72723,2010-09-19,"Halifax, MA",Substantial,Schulman,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"42.025,-70.83805500000001",Massachusetts
20100918X41927,2010-09-18,"Clyo, GA",Substantial,GLOBE,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"32.448889,-81.33694399999999",Georgia
20100917X34608,2010-09-17,"Coeur d'Alene, ID",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"47.570278,-116.880278",Idaho
20100928X22709,2010-09-17,"Mason, MI",Substantial,CA Tecnam SRL,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"42.565833000000005,-84.423056",Michigan
20100916X10056,2010-09-17,"Pikes Peak, CO",Substantial,AEROSPATIALE,Business,0.0,1.0,3.0,0.0,VMC,LANDING,"38.8375,-105.04305500000001",Colorado
20100917X24222,2010-09-16,"Mammoth, CA",Substantial,ROBINSON HELICOPTER COMPANY,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"37.787222,-118.84138899999999",California
20100916X72850,2010-09-15,"Dillingham, AK",Substantial,PIPER,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"59.05944399999999,-158.530278",Alaska
20100916X72850,2010-09-15,"Dillingham, AK",Substantial,PIPER,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"59.05944399999999,-158.530278",Alaska
20100913X45529,2010-09-12,"Paxson, AK",Substantial,CESSNA,Personal,0.0,1.0,3.0,0.0,VMC,TAKEOFF,"62.835277000000005,-146.235277",Alaska
20100913X44246,2010-09-11,"Aurora, OR",Substantial,Savage,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"45.242777000000004,-122.768611",Oregon
20100912X42115,2010-09-10,"Fayetteville, WV",Substantial,CESSNA,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"38.022778,-81.118611",West Virginia
20100908X05150,2010-09-08,"Helena, GA",Substantial,CESSNA,Business,1.0,1.0,0.0,0.0,IMC,APPROACH,"32.139722,-82.854167",Georgia
20100908X13950,2010-09-08,"Elkhart, IN",Substantial,Thompson,Flight Test,1.0,0.0,0.0,0.0,VMC,LANDING,"41.707778000000005,-85.99972199999999",Indiana
20100909X41420,2010-09-08,"Hampshire, IL",Substantial,SCHWEIZER,Personal,0.0,1.0,0.0,0.0,VMC,LANDING,"42.154167,-88.511944",Illinois
20100907X72216,2010-09-07,"Mountain Home, AR",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,IMC,CRUISE,"36.190277,-92.440555",Arkansas
20100906X32724,2010-09-06,"Las Vegas, NV",Substantial,PIPER,Personal,2.0,2.0,0.0,0.0,VMC,TAKEOFF,"36.015,-115.15416699999999",Nevada
20100907X44720,2010-09-06,"Levant, ME",Substantial,CESSNA,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"44.869445,-68.97583399999999",Maine
20100904X54109,2010-09-04,"DeLand, FL",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,DESCENT,"29.055278,-81.29388900000001",Florida
20100904X32616,2010-09-03,"Salinas, CA",Substantial,BELL,Positioning,0.0,1.0,0.0,0.0,IMC,CRUISE,"36.662222,-121.62388899999999",California
20100904X45341,2010-09-03,"Aurora, OR",Substantial,CHAMPION,Personal,0.0,1.0,0.0,0.0,VMC,LANDING,"45.248055,-122.77305600000001",Oregon
20100907X44212,2010-09-03,"Lake Elmo, MN",Substantial,KWECH,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"44.9975,-92.855556",Minnesota
20100902X03420,2010-09-02,"Rancho Murieta, CA",Substantial,Morehead,Personal,0.0,1.0,1.0,0.0,VMC,LANDING,"38.487777,-121.100278",California
20100906X30626,2010-09-02,"Redwood City, CA",Substantial,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,CLIMB,"37.511944,-122.250556",California
20100902X42424,2010-09-02,"Boone, IA",Substantial,CESSNA,Banner Tow,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"42.066666999999995,-93.81694499999999",Iowa
20100903X95948,2010-09-01,"Hanover, NH",Minor,HEAD BALLOONS INC,Personal,0.0,1.0,0.0,6.0,VMC,LANDING,"43.626111,-72.304167",New Hampshire
20100831X32952,2010-08-31,"Ligurta, AZ",Substantial,AYRES,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"32.738611,-114.34888899999999",Arizona
20100831X75841,2010-08-31,"Walnut Grove, AR",Substantial,BELL HELICOPTER TEXTRON,Positioning,3.0,0.0,0.0,0.0,IMC,MANEUVERING,"35.561667,-92.554167",Arkansas
20100830X30919,2010-08-30,"Belgrade, MT",Substantial,CESSNA,Business,1.0,0.0,0.0,0.0,IMC,MANEUVERING,"45.683889,-111.262222",Montana
20100829X25946,2010-08-28,"Tucson, AZ",Substantial,REMOS AIRCRAFT GMBH,Instructional,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"32.404722,-111.22194499999999",Arizona
20100827X64057,2010-08-27,"Beverly, MA",Minor,PIPER,Instructional,1.0,0.0,0.0,1.0,VMC,STANDING,"42.583889,-70.916111",Massachusetts
20100827X12748,2010-08-26,"Willcox, AZ",Substantial,FINNEY THORP,Personal,2.0,0.0,0.0,0.0,VMC,APPROACH,"32.245554999999996,-109.894722",Arizona
20100825X64126,2010-08-25,"Andrews, SC",Substantial,STINSON,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.45,-79.526111",South Carolina
20100825X14957,2010-08-24,"Willow, AK",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"60.504721999999994,-150.551944",Alaska
20100823X85049,2010-08-23,"Douglas, GA",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"31.476667,-82.860556",Georgia
20100824X03440,2010-08-23,"Calhan, CO",Substantial,CESSNA,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.9775,-104.27305600000001",Colorado
20100823X24521,2010-08-22,"San Diego, CA",Substantial,ROBINSON,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"32.689166,-117.152778",Unknown
20100822X41843,2010-08-22,"Mammoth Lakes, CA",Substantial,CESSNA,Personal,0.0,4.0,0.0,0.0,VMC,TAKEOFF,"37.623889,-118.83861100000001",California
20100823X81939,2010-08-21,"Amherst, VA",Substantial,North Wing,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"37.601110999999996,-79.05555600000001",Virginia
20100820X13247,2010-08-20,"Austin, TX",Substantial,PIPER,Personal,0.0,1.0,0.0,1.0,VMC,LANDING,"30.354444,-97.99",Texas
20100819X71659,2010-08-19,"Buckeye, AZ",Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,Aerial Application,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"33.281667,-112.50444399999999",Arizona
20100825X21731,2010-08-19,"El Dorado, AR",Substantial,MILLER CHARLES W,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.219167,-92.807778",Arkansas
20100818X61133,2010-08-18,"Leavenworth, WA",Substantial,ERCOUPE,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"47.819445,-120.719723",Washington
20100818X35504,2010-08-18,"Old Forge, NY",Substantial,MAXAIR,Personal,1.0,0.0,1.0,0.0,VMC,TAKEOFF,"43.714166999999996,-74.940833",New York
20100816X54013,2010-08-16,"Nampa, ID",Substantial,Clark,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"43.581389,-116.52305600000001",Idaho
20100816X23350,2010-08-16,"Douglas, WY",Substantial,BELLANCA,Aerial Observation,0.0,2.0,0.0,0.0,VMC,MANEUVERING,"42.636111,-105.29361100000001",Wyoming
20100815X25816,2010-08-15,"Eastover, NC",Substantial,BEECH,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"35.085277000000005,-78.77",North Carolina
20100816X11015,2010-08-15,"Trenton, MO",Substantial,OLIVER A BRUCE,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"40.083611,-93.59055500000001",Missouri
20100815X81520,2010-08-14,"Harrison, ME",Substantial,TAYLORCRAFT,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"44.055833,-70.646389",Maine
20100815X42613,2010-08-14,"Seymour, IN",Substantial,BUCKEYE INDUSTRIES,Personal,0.0,1.0,1.0,0.0,VMC,CRUISE,"38.85,-85.9",Indiana
20100815X75058,2010-08-13,"Key West, FL",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"24.553611,-81.755556",Florida
20100823X13759,2010-08-11,"Little Rock, AR",Substantial,INFINITY,Personal,0.0,2.0,0.0,0.0,VMC,DESCENT,"34.803611,-92.373889",Arkansas
20100810X34440,2010-08-10,"Orange, MA",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"42.595277,-72.298055",Massachusetts
20100810X62027,2010-08-09,"Aleknagik, AK",Substantial,DEHAVILLAND,Other Work Use,5.0,4.0,0.0,0.0,VMC,CRUISE,"59.323889,-158.370834",Alaska
20100808X22231,2010-08-08,"Bend, OR",Substantial,DIAMOND,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"44.088611,-121.19611100000002",Oregon
20100817X62535,2010-08-08,"Cokato, MN",Substantial,RAMMEL THOMAS W,Personal,0.0,1.0,0.0,0.0,VMC,CRUISE,"45.107778,-94.162778",Minnesota
20100808X54251,2010-08-08,"Lindsay, NE",Destroyed,AIR TRACTOR,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"41.618056,-97.618611",Nebraska
20100807X23643,2010-08-07,"Saltsburg, PA",Substantial,BEECH,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"40.483610999999996,-79.518334",Pennsylvania
20100810X11010,2010-08-07,"Lakeview, MI",Substantial,HUGHES,Personal,0.0,1.0,0.0,0.0,VMC,LANDING,"43.452222,-85.26472199999999",Michigan
20100804X02630,2010-08-04,"Phoenix, AZ",Substantial,CIRRUS DESIGN CORP,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"33.688055,-112.0825",Arizona
20100812X54832,2010-08-04,"Lincoln, CA",Substantial,Kirkpatrick,Personal,0.0,1.0,0.0,0.0,VMC,TAKEOFF,"38.913889000000005,-121.293889",California
20100805X84210,2010-08-04,"Batesville, TX",Substantial,ALEXANDER SCHLEICHER GMBH & CO,Air Race/Show,1.0,0.0,0.0,1.0,VMC,CRUISE,"29.043611,-99.671945",Texas
20100805X84210,2010-08-04,"Batesville, TX",Substantial,SCHEMPP-HIRTH,Air Race/Show,1.0,0.0,0.0,1.0,VMC,MANEUVERING,"29.043611,-99.671945",Texas
20100804X30949,2010-08-04,"Rollinsville, CO",Substantial,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,UNKNOWN,"39.925834,-105.640555",Colorado
20100802X01751,2010-08-02,"San Diego, CA",Substantial,Advertising MGMT & Consulting,Personal,2.0,3.0,0.0,0.0,VMC,TAKEOFF,"32.813889,-117.089444",California
20100802X52334,2010-08-02,"Winter Haven, FL",Substantial,TURCK G L/DUFLO J T,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"28.0575,-81.762778",Florida
20100806X55641,2010-08-02,"Blairsville, GA",Substantial,ROBINSON HELICOPTER COMPANY,Personal,2.0,0.0,0.0,0.0,IMC,MANEUVERING,"34.7175,-83.920278",Georgia
20100801X90445,2010-08-01,"Rockwood, ME",Substantial,CESSNA,Personal,1.0,0.0,0.0,1.0,VMC,LANDING,"45.692777,-69.771389",Maine
20100801X85218,2010-08-01,"Newfane, NY",Substantial,CESSNA,Skydiving,1.0,0.0,5.0,0.0,VMC,TAKEOFF,"43.252778,-78.768334",New York
20100805X73225,2010-08-01,"McKinley Park, AK",Substantial,FAIRCHILD,Executive/Corporate,3.0,0.0,0.0,0.0,VMC,MANEUVERING,"63.726110999999996,-148.906389",Alaska
20100801X25535,2010-07-31,"Morgan, UT",Substantial,GLASER DIRKS,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"41.0725,-111.662222",Utah
20100802X13302,2010-07-31,"Kountze, TX",Substantial,GARLICK,Aerial Application,0.0,1.0,0.0,0.0,VMC,LANDING,"30.409722,-94.239722",Texas
20100730X32315,2010-07-30,"Midlothian, TX",Substantial,American Champion Aircraft Cor,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"32.439444,-96.90777800000001",Texas
20100729X71844,2010-07-29,"Kapowsin, WA",Substantial,Marshall,Personal,1.0,1.0,0.0,0.0,VMC,TAKEOFF,"47.0,-122.233333",Washington
20100730X82457,2010-07-29,"Canton, MS",Substantial,AIR TRACTOR INC,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"32.601389000000005,-90.033889",Mississippi
20100729X40852,2010-07-29,"Holly Hill, SC",Substantial,HILLER,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"33.305556,-80.43305600000001",South Carolina
20100728X55008,2010-07-28,"Walla Walla, WA",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,LANDING,"46.412222,-117.80138899999999",Washington
20100810X22208,2010-07-28,"Delaware, OH",Substantial,AERO SP Z O O,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"40.277223,-83.093611",Ohio
20100727X65835,2010-07-27,"Oceanside, CA",Substantial,BEECH,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.221945,-117.332778",California
20100727X22656,2010-07-27,"Tell City, IN",Substantial,Lunceford,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.018889,-86.6925",Indiana
20100728X70427,2010-07-27,"Oshkosh, WI",Substantial,Hawker Beechcraft,Business,0.0,2.0,0.0,0.0,VMC,GO-AROUND,"43.975278,-88.55805600000001",Wisconsin
