Event.Id,Event.Date,Location,Aircraft.Damage,Make,Purpose.of.Flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.Phase.of.Flight,Crash.Location,Crash.Country
20080812X01233,2008-08-05,"Lockport, NY",Substantial,BEECH,Personal,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"43.103056,-78.703333",New York
20080812X01222,2008-08-05,"Brownsboro, AL",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"34.75,-86.46777800000001",Alabama
20080808X01194,2008-08-04,"Gearhart, OR",Destroyed,CESSNA,Personal,5.0,3.0,0.0,0.0,IMC,TAKEOFF,"46.026945,-123.92444499999999",Oregon
20080912X01444,2008-08-04,"Big Sping, TX",Substantial,Collard,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"32.2125,-101.525",Texas
20080808X01187,2008-08-02,"West Kingston, RI",Substantial,PIPER,Personal,0.0,0.0,0.0,4.0,VMC,LANDING,"41.489444,-71.62055600000001",Rhode Island
20080810X01199,2008-07-29,"Highlands, NC",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.0075,-83.210278",North Carolina
20080814X01245,2008-07-28,"Maple Lake, MN",Substantial,Evektor-Aerotechnik AS,Instructional,0.0,0.0,0.0,2.0,VMC,LANDING,"45.235833,-93.985555",Minnesota
20080731X01132,2008-07-27,"McMurray, WA",Substantial,CESSNA,Personal,3.0,0.0,0.0,0.0,IMC,CRUISE,"48.301667,-122.109167",Washington
20080808X01182,2008-07-26,"Atlanta, GA",Substantial,EVEKTOR-AEROTECHNIK AS,Personal,0.0,0.0,0.0,1.0,VMC,LANDING,"33.875556,-84.30194399999999",Georgia
20080731X01135,2008-07-26,"Athens, TX",Substantial,CESSNA,Personal,0.0,1.0,2.0,0.0,VMC,TAKEOFF,"32.163610999999996,-95.828334",Texas
20080821X01284,2008-07-26,"Watertown, WI",Destroyed,Cirrus Design Corp.,Personal,0.0,2.0,0.0,0.0,VMC,GO-AROUND,"43.169445,-88.720556",Wisconsin
20080801X01142,2008-07-24,"Shelton, WA",Destroyed,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"47.263889,-123.333056",Washington
20080805X01159,2008-07-22,"Bountiful, UT",Substantial,CESSNA,Instructional,0.0,0.0,2.0,0.0,VMC,LANDING,"40.869445,-111.926667",Utah
20080728X01120,2008-07-21,"Newark, IL",Substantial,Czech Aircraft Works,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"41.519445000000005,-88.605556",Illinois
20080801X01144,2008-07-20,"San Jose, CA",Substantial,CESSNA,Personal,0.0,0.0,0.0,2.0,VMC,TAXI,"37.332778000000005,-121.819723",California
20080801X01144,2008-07-20,"San Jose, CA",Minor,Extra Flugzeugproduktions-und,Personal,0.0,0.0,0.0,2.0,VMC,TAXI,"37.332778000000005,-121.819723",California
20080721X01092,2008-07-19,"Kemp, TX",Destroyed,PIPER,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"32.379723,-96.3825",Texas
20080804X01147,2008-07-18,"Benson, AZ",Substantial,"Nichols Rans, Inc.",Ferry,1.0,0.0,0.0,0.0,VMC,APPROACH,"31.999722,-110.357778",Arizona
20080903X01368,2008-07-18,"Sparta, WI",Substantial,PIPER,Personal,0.0,1.0,0.0,3.0,VMC,TAKEOFF,"43.958333,-90.73777700000001",Wisconsin
20080806X01167,2008-07-17,"Tampa, FL",Substantial,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"28.026945,-82.345277",Florida
20080718X01076,2008-07-16,"Sunriver, OR",Destroyed,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,LANDING,"43.8725,-121.451944",Oregon
20080720X01084,2008-07-15,"Kennesaw, GA",Substantial,SOCATA,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"34.008611,-84.62861099999999",Georgia
20080820X01265,2008-07-12,"Pelham, GA",Substantial,GRUMMAN,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"31.131666999999997,-84.126667",Georgia
20080731X01136,2008-07-12,"Manley Hot Spgs, AK",Substantial,CESSNA,Personal,0.0,0.0,0.0,1.0,VMC,TAKEOFF,"64.779167,-149.963333",Alaska
20080806X01163,2008-07-09,"Limestone, AL",Substantial,Colyaer SL,Personal,2.0,0.0,0.0,0.0,VMC,LANDING,"31.567223,-87.383611",Alabama
20080714X01042,2008-07-08,"Kalispell, MT",Destroyed,CESSNA,Instructional,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"48.17,-114.301667",Montana
20080710X01006,2008-07-07,"Big Creek, ID",Substantial,Mooney,Personal,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"45.133055999999996,-115.32166699999999",Idaho
20080710X01008,2008-07-06,"East Carbon, UT",Substantial,PIPER,Personal,0.0,2.0,0.0,0.0,VMC,LANDING,"39.647222,-110.71888899999999",Utah
20080715X01052,2008-07-05,"Rossville, TN",Destroyed,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,UNKNOWN,"35.008333,-89.5575",Tennessee
20080709X01002,2008-07-03,"Middletown, RI",Substantial,PIPER,Instructional,2.0,1.0,0.0,0.0,VMC,TAKEOFF,"41.524445,-71.284444",Rhode Island
20080722X01099,2008-07-03,"Stotesbury, MO",Destroyed,GRUMMAN,Aerial Application,0.0,0.0,0.0,1.0,VMC,CRUISE,"38.090277,-94.583889",Missouri
20080709X00996,2008-07-02,"Piru, CA",Destroyed,CESSNA,Aerial Observation,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.384166,-118.814167",California
20080711X01020,2008-06-29,"Jasper, AL",Destroyed,BEECH,Personal,4.0,0.0,0.0,0.0,IMC,TAKEOFF,"33.903611,-87.3375",Alabama
20080910X01426,2008-06-29,"Cookson, OK",Substantial,PIPER,Personal,0.0,0.0,3.0,0.0,VMC,TAKEOFF,"35.648055,-94.950556",Oklahoma
20080708X00984,2008-06-29,"Santa Rosa, NM",Destroyed,Cessna,Personal,5.0,0.0,0.0,0.0,VMC,TAKEOFF,"34.935555,-104.6425",New Mexico
20080703X00978,2008-06-29,"Wasilla, AK",Substantial,PIPER,Personal,1.0,0.0,1.0,0.0,VMC,LANDING,"61.586666,-149.234722",Alaska
20080707X00983,2008-06-28,"Mount Charleston, NV",Destroyed,PIPER,Personal,4.0,0.0,0.0,0.0,VMC,CLIMB,"36.263889,-115.656944",Nevada
20080717X01065,2008-06-26,"Driggs, ID",Substantial,BOEING,Personal,0.0,0.0,0.0,2.0,VMC,LANDING,"43.738889,-111.091944",Idaho
20080626X00919,2008-06-24,"Glenn's Ferry, ID",Substantial,Snow,Aerial Application,1.0,0.0,0.0,0.0,VMC,DESCENT,"42.8575,-115.3725",Idaho
20080708X00985,2008-06-24,"Linwood, KS",Destroyed,AERO COMMANDER,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"39.239722,-95.888889",Kansas
20080626X00924,2008-06-24,"Iliamna, AK",Substantial,PIPER,Personal,0.0,0.0,0.0,2.0,VMC,APPROACH,"59.753889,-154.911111",Alaska
20080708X00986,2008-06-23,"Houston, TX",Substantial,CESSNA,Personal,0.0,0.0,0.0,2.0,VMC,LANDING,"29.818056,-95.6725",Texas
20080702X00967,2008-06-22,"Millville, NJ",Substantial,Aero Vodochody Aero. Works,Personal,2.0,0.0,0.0,0.0,VMC,DESCENT,"39.357222,-75.083889",New Jersey
20080714X01031,2008-06-22,"Leesburg, FL",Substantial,CESSNA,Personal,0.0,1.0,1.0,0.0,VMC,CLIMB,"28.820556,-81.805278",Florida
20080721X01089,2008-06-22,"Watseka, IL",Substantial,PIPER,Personal,0.0,0.0,1.0,1.0,VMC,DESCENT,"40.77,-87.731111",Illinois
20080710X01005,2008-06-21,"Rockland, ME",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"44.061111,-68.078889",Unknown
20080624X00903,2008-06-21,"Goldsby, OK",Substantial,CESSNA,Personal,0.0,0.0,0.0,3.0,VMC,TAKEOFF,"35.141110999999995,-98.476945",Oklahoma
20080922X01513,2008-06-21,"Skwentna, AK",Substantial,PIPER,Personal,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"61.856667,-151.398889",Alaska
20080710X01004,2008-06-20,"Lake Placid, FL",Substantial,PIPER,Aerial Observation,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"27.245555,-81.41305600000001",Florida
20080626X00918,2008-06-20,"Willow, AK",Substantial,PIPER,Personal,0.0,0.0,0.0,2.0,VMC,TAKEOFF,"61.930556,-150.378611",Alaska
20080707X00980,2008-06-19,"Chugiak, AK",Substantial,Bellanca,Instructional,0.0,0.0,0.0,2.0,VMC,LANDING,"61.416111,-149.508333",Alaska
20080624X00899,2008-06-18,"O'Kean, AR",Destroyed,Grumman-Schweizer,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"36.085555,-90.735833",Arkansas
20080623X00891,2008-06-17,"West Carrollton, OH",Destroyed,HELTON,Ferry,1.0,1.0,0.0,0.0,VMC,TAKEOFF,"39.683333000000005,-84.25",Ohio
20080619X00884,2008-06-14,"Dunn, NC",Substantial,Airborne,Instructional,1.0,0.0,0.0,0.0,VMC,GO-AROUND,"35.273610999999995,-78.445833",North Carolina
20080627X00925,2008-06-12,"Beaver, UT",Substantial,CESSNA,Personal,0.0,1.0,2.0,0.0,VMC,TAKEOFF,"38.230556,-112.675278",Utah
20080624X00896,2008-06-12,"Lyons, KS",Substantial,CESSNA,Aerial Application,0.0,0.0,0.0,1.0,VMC,MANEUVERING,"38.342777000000005,-98.226667",Kansas
20080627X00930,2008-06-08,"Grand Rapids, MN",Substantial,BEECH,Personal,0.0,0.0,0.0,3.0,VMC,CRUISE,"47.211110999999995,-93.509722",Minnesota
20080613X00862,2008-06-08,"Fremont, OH",Substantial,CESSNA,Other Work Use,6.0,0.0,0.0,0.0,VMC,APPROACH,"41.333056,-83.161111",Ohio
20080627X00926,2008-06-07,"Cedar Key, FL",Substantial,CESSNA,Personal,3.0,0.0,0.0,0.0,VMC,APPROACH,"29.116945,-83.091389",Unknown
20080611X00838,2008-06-06,"Quinhagak, AK",Destroyed,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"59.468056000000004,-161.784722",Unknown
20080611X00836,2008-06-03,"Iowa City, IA",Substantial,SOCATA,Other Work Use,1.0,0.0,2.0,0.0,VMC,TAKEOFF,"41.642222,-91.559722",Iowa
20080606X00804,2008-05-30,"Tacoma, WA",Substantial,AERO COMMANDER,Personal,0.0,0.0,0.0,2.0,VMC,LANDING,"47.267778,-122.578056",Washington
20080606X00802,2008-05-30,"Durham, NC",Substantial,PIPER,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"36.056111,-78.783333",North Carolina
20080605X00800,2008-05-30,"Hillsboro, OH",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,CLIMB,"39.188889,-83.538889",Ohio
20080613X00847,2008-05-25,"Romney, WV",Substantial,BOEING,Personal,0.0,0.0,2.0,0.0,VMC,TAKEOFF,"39.321667,-78.9",West Virginia
20080606X00808,2008-05-23,"Boulder, MT",Substantial,MAULE,Personal,1.0,1.0,0.0,0.0,IMC,CRUISE,"46.320834000000005,-112.07",Montana
20080530X00756,2008-05-23,"Fall River Mills, CA",Destroyed,BEECH,Personal,4.0,0.0,0.0,0.0,VMC,APPROACH,"41.005,-121.447222",California
20080605X00797,2008-05-22,"Philadelphia, PA",Destroyed,Grumman American,Instructional,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"40.087222,-75.015",Pennsylvania
20080609X00813,2008-05-17,"West Creek, NJ",Substantial,CESSNA,Aerial Observation,2.0,2.0,0.0,0.0,VMC,CRUISE,"39.661111,-74.30555600000001",New Jersey
20080618X00877,2008-05-15,"Roanoke, TX",Substantial,PIPER,Instructional,0.0,0.0,0.0,3.0,VMC,LANDING,"33.049721999999996,-97.232223",Texas
20080618X00877,2008-05-15,"Roanoke, TX",Substantial,STINSON,Personal,0.0,0.0,0.0,3.0,VMC,TAKEOFF,"33.049721999999996,-97.232223",Texas
20080515X00674,2008-05-12,"Coeur d'Alene, ID",Substantial,Hawker Beechcraft Corporation,Instructional,0.0,1.0,0.0,1.0,VMC,TAKEOFF,"47.774167,-116.819445",Idaho
20080521X00707,2008-05-12,"Cruso, NC",Destroyed,PIPER,Personal,2.0,0.0,0.0,0.0,IMC,CRUISE,"35.405278,-82.845277",North Carolina
20080527X00731,2008-05-12,"Palestine, IL",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"38.987777,-87.591111",Illinois
20080515X00679,2008-05-12,"Stevens Point, WI",Substantial,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"44.545,-89.53027800000001",Wisconsin
20080515X00670,2008-05-10,"Holtville, CA",Substantial,"Thrush Aircraft, Inc.",Aerial Application,0.0,0.0,1.0,0.0,VMC,MANEUVERING,"32.764444,-115.41361100000002",California
20080515X00671,2008-05-10,"Modesto, CA",Substantial,Moravan,Air Race/Show,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"37.625556,-120.954167",California
20080529X00749,2008-05-07,"Louisville, KY",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,DESCENT,"38.223334,-85.658056",Kentucky
20080523X00716,2008-05-05,"New Lisbon, WI",Substantial,PIPER,Aerial Application,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"43.901944,-90.133889",Wisconsin
20080512X00655,2008-05-03,"Americus, GA",Substantial,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"32.108056,-84.189444",Georgia
20080508X00635,2008-05-02,"McCall, ID",Destroyed,CESSNA,Personal,3.0,1.0,2.0,0.0,VMC,APPROACH,"44.888611,-116.10166699999999",Idaho
20080508X00635,2008-05-02,"McCall, ID",Destroyed,CESSNA,Personal,3.0,1.0,2.0,0.0,VMC,APPROACH,"44.888611,-116.10166699999999",Idaho
20080513X00659,2008-04-27,"Midlothian, VA",Destroyed,MOONEY,Personal,2.0,1.0,0.0,0.0,IMC,MANEUVERING,"37.444444,-77.598333",Virginia
20080430X00572,2008-04-26,"Tetlin, AK",Substantial,BELLANCA,Instructional,0.0,0.0,0.0,2.0,VMC,LANDING,"63.125,-142.518334",Alaska
20080428X00560,2008-04-24,"Blanding, UT",Substantial,CESSNA,Personal,0.0,0.0,0.0,2.0,VMC,LANDING,"37.587222,-109.485277",Utah
20080521X00706,2008-04-23,"Ellijay, GA",Substantial,PIPER,Personal,0.0,1.0,1.0,0.0,VMC,TAKEOFF,"34.628056,-84.526389",Georgia
20080505X00591,2008-04-21,"Kodiak, AK",Substantial,CESSNA,Business,0.0,0.0,0.0,3.0,VMC,LANDING,"57.75,-152.493889",Alaska
20080425X00555,2008-04-19,"Groveland, CA",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"37.861667,-120.177778",California
20080425X00554,2008-04-19,"Carlsbad, CA",Substantial,CESSNA,Personal,0.0,0.0,0.0,4.0,VMC,LANDING,"33.128056,-117.28",California
20080429X00561,2008-04-19,"Mount Vernon, MO",Destroyed,CESSNA,Skydiving,2.0,2.0,0.0,3.0,VMC,MANEUVERING,"37.069167,-93.88583299999999",Missouri
20080430X00568,2008-04-18,"Skaneateles, NY",Substantial,AeroFab,Instructional,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"43.116667,-76.141389",New York
20080425X00550,2008-04-18,"Sonora, CA",Substantial,CESSNA,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.056389,-119.900833",California
20080429X00563,2008-04-17,"Warrenton, VA",Substantial,Emory B. Wood,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"38.655556,-77.78694399999999",Virginia
20080422X00529,2008-04-15,"Columbia, CA",Substantial,CESSNA,Instructional,0.0,0.0,1.0,1.0,VMC,TAKEOFF,"38.030556,-120.41444399999999",California
20080523X00717,2008-04-15,"Holbrook, AZ",Substantial,PIPER,Personal,0.0,1.0,1.0,0.0,VMC,DESCENT,"34.711389000000004,-110.271111",Arizona
20080422X00530,2008-04-15,"San Dimas, CA",Substantial,PIPER,Instructional,0.0,2.0,0.0,0.0,VMC,TAKEOFF,"34.089166,-117.796944",California
20080423X00534,2008-04-15,"Fort Carson, CO",Destroyed,AIR TRACTOR,Public Aircraft,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"38.635277,-104.86388899999999",Colorado
20080417X00501,2008-04-14,"Youngstown, OH",Substantial,BOEING,Flight Test,0.0,1.0,1.0,0.0,VMC,APPROACH,"40.961667,-80.677223",Ohio
20080425X00548,2008-04-12,"Compton, CA",Substantial,CESSNA,Personal,0.0,4.0,0.0,0.0,VMC,APPROACH,"33.889444,-118.231389",California
20080415X00483,2008-04-11,"Roseglen, ND",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"47.695277000000004,-101.760278",North Dakota
20080414X00469,2008-04-10,"Taylor, TX",Minor,RAYTHEON,Personal,1.0,0.0,0.0,1.0,VMC,STANDING,"30.5725,-97.443055",Texas
20080502X00583,2008-04-09,"El Dorado, KS",Substantial,HAWKER BEECHCRAFT CORP,Flight Test,0.0,0.0,0.0,1.0,VMC,CLIMB,"37.941944,-96.83833299999999",Kansas
20080505X00597,2008-04-06,"Louisville, KY",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"38.228334000000004,-85.663333",Kentucky
20080417X00507,2008-04-04,"Tuscaloosa, AL",Substantial,Raytheon Aircraft Company,Positioning,0.0,0.0,0.0,2.0,IMC,APPROACH,"33.216667,-87.6",Alabama
20080410X00449,2008-04-02,"Benson, AZ",Substantial,BEECH,Business,2.0,0.0,0.0,0.0,VMC,GO-AROUND,"31.999444,-110.361944",Arizona
20080509X00644,2008-04-01,"Ugashik, AK",Substantial,PIPER,Personal,0.0,0.0,0.0,1.0,VMC,LANDING,"57.566667,-157.025",Alaska
20080610X00819,2008-03-30,"Redding, CA",Substantial,CESSNA,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"40.571111,-122.404444",California
20080509X00643,2008-03-28,"Abbeville, LA",Minor,SCHWEIZER AIRCRAFT CORP,Aerial Application,0.0,0.0,0.0,2.0,VMC,APPROACH,"29.945555,-92.14694399999999",Louisiana
20080509X00643,2008-03-28,"Abbeville, LA",Substantial,PIPER,Personal,0.0,0.0,0.0,2.0,VMC,APPROACH,"29.945555,-92.14694399999999",Louisiana
20080403X00419,2008-03-24,"Venice, FL",Substantial,PIPER,Personal,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"27.078334,-82.466667",Unknown
20080512X00652,2008-03-21,"Covington, TN",Destroyed,PIPER,Personal,0.0,0.0,0.0,1.0,VMC,TAXI,"35.583333,-89.58694399999999",Tennessee
20080410X00453,2008-03-21,"Rome, GA",Substantial,BEECH,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.342777000000005,-85.15472199999999",Georgia
20080324X00369,2008-03-20,"Waxhaw, NC",Substantial,Cirrus,Personal,1.0,0.0,0.0,0.0,VMC,APPROACH,"34.986389,-80.757778",North Carolina
20080319X00332,2008-03-14,"Front Royal, VA",Destroyed,Cirrus Design Corp,Personal,2.0,0.0,0.0,0.0,VMC,TAKEOFF,"38.905556,-78.318889",Virginia
20080321X00349,2008-03-13,"Indiantown, FL",Substantial,CESSNA,Aerial Observation,4.0,0.0,0.0,0.0,VMC,MANEUVERING,"27.167223,-80.600278",Florida
20080311X00294,2008-03-08,"Gun Barrel City, TX",Substantial,Cessna,Personal,1.0,1.0,0.0,0.0,VMC,MANEUVERING,"32.033333,-96.142777",Texas
20080317X00320,2008-03-07,"Bishop, CA",Substantial,MAULE,Personal,0.0,0.0,0.0,3.0,VMC,TAKEOFF,"37.373056,-118.363611",California
20080311X00297,2008-03-04,"Oklahoma City, OK",Destroyed,CESSNA,Business,5.0,0.0,0.0,0.0,VMC,TAKEOFF,"35.472223,-97.66722299999999",Oklahoma
20080305X00272,2008-03-02,"Mammoth, CA",Substantial,RAYTHEON AIRCRAFT COMPANY,Personal,0.0,1.0,1.0,0.0,VMC,CLIMB,"37.625556,-118.840833",California
20080320X00346,2008-03-01,"Key West, FL",Substantial,Diamond Aircraft Industries,Personal,0.0,0.0,0.0,1.0,VMC,DESCENT,"24.516667,-81.360556",Unknown
20080305X00271,2008-02-27,"Riverside, CA",Destroyed,MOONEY,Personal,3.0,0.0,0.0,0.0,VMC,TAKEOFF,"33.944722,-117.446666",California
20080306X00281,2008-02-27,"Tyonek, AK",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"61.029723,-151.39861100000002",Alaska
20080229X00247,2008-02-23,"Willcox, AZ",Substantial,CESSNA,Personal,0.0,0.0,1.0,1.0,VMC,APPROACH,"32.245277,-109.894444",Arizona
20080228X00245,2008-02-22,"Kayenta, AZ",Substantial,Raytheon Aircraft Company,Executive/Corporate,0.0,2.0,3.0,15.0,IMC,LANDING,"36.471667,-110.417778",Arizona
20080319X00336,2008-02-21,"Cumberland, MD",Substantial,BEECH,Business,2.0,0.0,0.0,0.0,IMC,APPROACH,"39.6425,-78.69833299999999",Maryland
20080222X00228,2008-02-16,"Portland, OR",Destroyed,LANCAIR,Personal,1.0,0.0,0.0,0.0,IMC,GO-AROUND,"45.583889,-122.61805600000001",Oregon
20080222X00232,2008-02-08,"Grand Meadow, MN",Substantial,CESSNA,Personal,1.0,0.0,0.0,0.0,IMC,MANEUVERING,"43.669723,-92.605",Minnesota
20080211X00167,2008-02-02,"Mukilteo, WA",Substantial,Bellanca,Personal,0.0,1.0,0.0,0.0,VMC,APPROACH,"47.898055,-122.286111",Washington
20080219X00209,2008-02-02,"Cabazon, CA",Destroyed,CESSNA,Personal,4.0,0.0,0.0,0.0,IMC,CRUISE,"34.000278,-116.77888899999999",California
20080206X00142,2008-02-02,"Lindsay, OK",Destroyed,CIRRUS DESIGN CORP,Instructional,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.857222,-97.586389",Oklahoma
20080211X00169,2008-02-01,"Mount Airy, NC",Substantial,RAYTHEON AIRCRAFT COMPANY,Personal,6.0,0.0,0.0,0.0,IMC,GO-AROUND,"36.463333,-80.550833",North Carolina
20080211X00172,2008-02-01,"West Gardiner, ME",Destroyed,CESSNA,Personal,2.0,0.0,0.0,0.0,IMC,CLIMB,"44.2375,-69.851667",Maine
20080211X00174,2008-02-01,"Palo Alto, CA",Substantial,CESSNA,Positioning,0.0,0.0,0.0,1.0,VMC,LANDING,"37.45,-122.1",California
20080207X00148,2008-01-29,"Marathon, FL",Substantial,GRUMMAN,Personal,0.0,2.0,0.0,0.0,VMC,LANDING,"24.874723,-81.23",Unknown
20080205X00136,2008-01-28,"Wiggins, MS",Substantial,PIPER,Personal,0.0,0.0,0.0,1.0,VMC,STANDING,"30.808611,-89.191389",Mississippi
20080317X00317,2008-01-27,"Sheffield, TX",Substantial,Piper,Other Work Use,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"30.433333,-101.81666700000001",Texas
20080130X00124,2008-01-20,"Corona, CA",Destroyed,CESSNA,Personal,5.0,0.0,0.0,0.0,VMC,APPROACH,"33.882222999999996,-117.6175",California
20080130X00124,2008-01-20,"Corona, CA",Destroyed,CESSNA,Personal,5.0,0.0,0.0,0.0,VMC,APPROACH,"33.882222999999996,-117.6175",California
20080208X00159,2008-01-19,"Green Valley, AZ",Substantial,Air Creation,Instructional,2.0,0.0,0.0,0.0,VMC,UNKNOWN,"31.940555,-111.081667",Arizona
20080123X00098,2008-01-18,"Selma, CA",Substantial,Beechcraft,Personal,1.0,0.0,0.0,0.0,VMC,DESCENT,"36.565,-119.72388899999999",California
20080128X00111,2008-01-18,"San Antonio, TX",Destroyed,PIPER,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"29.346389000000002,-98.294444",Texas
20080122X00085,2008-01-16,"Cleveland, OH",Substantial,Hawker Beechcraft Corp.,Positioning,1.0,0.0,0.0,0.0,VMC,TAKEOFF,"41.5175,-81.68333299999999",Ohio
20080123X00090,2008-01-12,"Clearwater, FL",Substantial,CESSNA,Personal,3.0,0.0,0.0,0.0,VMC,APPROACH,"27.913056,-82.674723",Unknown
20080114X00045,2007-12-30,"Paso Robles, CA",Substantial,Cirrus Design Corp.,Personal,1.0,0.0,0.0,0.0,VMC,MANEUVERING,"35.542221999999995,-120.522778",California
20080108X00030,2007-12-27,"Traverse City, MI",Destroyed,CESSNA,Personal,1.0,1.0,0.0,0.0,IMC,APPROACH,"44.737221999999996,-85.5275",Michigan
20080210X00163,2007-12-26,"Pittstown, NJ",Substantial,CESSNA,Personal,0.0,0.0,0.0,1.0,VMC,TAKEOFF,"40.5875,-75.01916700000001",New Jersey
20080104X00022,2007-12-26,"Sarasota, FL",Substantial,Mooney,Personal,0.0,0.0,2.0,0.0,VMC,TAKEOFF,"27.390555,-82.552778",Florida
20071231X02011,2007-12-20,"Warrens, WI",Destroyed,Piper,Personal,1.0,0.0,0.0,0.0,IMC,CRUISE,"44.216389,-90.42833399999999",Wisconsin
20080102X00007,2007-12-20,"Springfield, IL",Destroyed,Beech,Personal,3.0,0.0,0.0,0.0,IMC,APPROACH,"39.736389,-89.80444399999999",Illinois
20071219X01976,2007-12-13,"Marathon, FL",Substantial,PIPER,Personal,0.0,0.0,2.0,0.0,VMC,CRUISE,"24.783333,-81.137777",Unknown
20071219X01975,2007-12-11,"Minersville, UT",Destroyed,BEECH,Personal,3.0,0.0,0.0,0.0,VMC,CRUISE,"38.1125,-113.00111100000001",Utah
20071219X01978,2007-12-10,"Salmon, ID",Destroyed,BEECH,Executive/Corporate,2.0,0.0,0.0,2.0,IMC,TAKEOFF,"45.113889,-113.884722",Idaho
20080109X00034,2007-12-09,"Warrenton, VA",Substantial,BEECH,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"38.624722999999996,-77.753056",Virginia
20071227X02001,2007-12-08,"Parkland, FL",Destroyed,CESSNA,Instructional,2.0,0.0,0.0,0.0,VMC,CRUISE,"26.347222,-80.315278",Florida
20071227X02001,2007-12-08,"Parkland, FL",Destroyed,PIPER,Personal,2.0,0.0,0.0,0.0,VMC,CRUISE,"26.347222,-80.315278",Florida
20071218X01970,2007-12-08,"Bloomfield, KY",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,IMC,APPROACH,"37.952222,-85.235833",Kentucky
20071211X01926,2007-12-07,"Woodland, AL",Destroyed,Cessna,Instructional,2.0,0.0,0.0,0.0,VMC,UNKNOWN,"33.627223,-85.531389",Alabama
20080116X00055,2007-12-06,"Soledad, CA",Destroyed,Air Tractor,Aerial Application,0.0,1.0,0.0,0.0,VMC,MANEUVERING,"36.374167,-121.41416699999999",California
20071227X01997,2007-12-05,"Augusta, GA",Substantial,PIPER,Business,1.0,0.0,0.0,0.0,VMC,CRUISE,"33.481389,-82.04083299999999",Georgia
20071227X02000,2007-12-04,"New Castle, DE",Destroyed,BEECH,Personal,1.0,0.0,0.0,0.0,VMC,TAXI,"39.675556,-75.612222",Delaware
20071207X01913,2007-11-28,"Fort Myers, FL",Substantial,Mooney,Personal,1.0,0.0,0.0,0.0,IMC,APPROACH,"26.526945,-81.783889",Florida
20071203X01887,2007-11-28,"Marlow, OK",Substantial,CESSNA,Personal,2.0,0.0,0.0,0.0,VMC,MANEUVERING,"34.618889,-97.800278",Oklahoma
20071130X01879,2007-11-27,"Tulsa, OK",Destroyed,CESSNA,Personal,2.0,1.0,0.0,0.0,VMC,CLIMB,"36.048611,-95.981111",Oklahoma
